Data	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)
23-jul-2010	1,7	1,8	1,6	2	1,4	1,1	0,7	1,1	1,5	0,8	2,1	3,1	3,7	2,8	2,9	3,7	4,5	4,7	5,5	4,9	4,5	3,3	3	3
24-jul-2010	3,1	3,3	2,9	1,9	2,1	1,8	1,1	0,7	1	1,3	2,1	2,6	2,9	3,8	4,8	3,8	5,1	4,8	5,4	5,4	4,2	2,7	3,5	3,4
25-jul-2010	2,8	3	2,5	2,5	2,8	2,3	1,1	1,7	1,5	2,2	3,2	3,4	5	5	4,3	3,7	4,1	3,7	3	3,7	6,1	3,2	1,5	1,4
26-jul-2010	2,5	2,7	1,6	1,7	2,2	0,9	3,1	1,6	0,9	0,8	1,7	4,2	3,2	3,1	4,2	3,6	3,5	4,3	3,7	2,6	4,3	2	1	1,5
27-jul-2010	4,1	2,7	2,8	2,2	2,1	2,3	1,6	1,2	1,6	1,5	2,4	3,2	3,3	2,8	3,5	2,9	3,9	4,3	4,7	4,4	3,6	2,5	1,8	1,5
28-jul-2010	1,6	2,3	2,7	2	1,1	0,7	0,7	0,8	0,7	1,4	1,9	4,2	4,4	4,4	4,2	3,7	4,2	4,7	5,1	4,8	4,7	3,8	3	4,3
29-jul-2010	4	4	2,9	1,7	1,7	1,7	1,7	1,8	1,3	1,4	1,4	3,9	3,6	3,8	4,2	4,2	4,7	4,2	3,8	3	4	2,8	2,8	3,7
30-jul-2010	3,6	3,6	3,4	2,7	2,8	2,6	1,5	1,6	1,2	1,3	2,7	3,9	5	5,4	4,9	3,9	5,2	4,5	5,6	5,2	4,7	2,7	0,3	1,4
31-jul-2010	2,7	3,4	4,7	3,4	3	2,2	0,7	0,4	0,3	0,2	1,7	3,1	4,4	3,9	4,5	3,2	3,4	1,9	3,1	3,4	3,7	3,8	3,3	3,1
01-ago-2010	2,3	3,4	2,7	2,1	2	0,5	0,5	0,9	1	1,4	2,6	2,9	4,5	4,4	4,2	3,8	4,2	4,6	6	5	5,7	4,6	3,9	4,8
02-ago-2010	4,2	2,8	3,2	3	2,4	1,6	2,1	0,8	0,8	0,6	0,9	2,9	3,5	3,5	3,2	3,5	4,2	6,1	5,8	6,3	5,6	4,3	7,2	6,8
03-ago-2010	6,2	4,2	4	3,4	2,8	2,9	3,4	2	1,5	2,1	3	3,6	4,5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	5,7	4,8	4,4	5,1
04-ago-2010	5,1	5,1	4	2,8	2,7	1,9	1,9	1,2	0,6	1,1	1,6	4	4	4,1	4,6	4,4	4,8	7	NULL	7,2	5,1	4,4	3,8	2,9
05-ago-2010	3,4	2,7	2,6	2,5	2,6	2,2	1,8	1,4	1,2	1,8	2,3	3,5	5,5	4,6	4,5	4,8	5,7	6,7	6,5	6,2	5,1	5,8	4,4	5
06-ago-2010	4,5	3,4	2,8	2,3	1,5	1,9	1	1	1,2	0,9	1,3	2,6	3,7	3,9	3,7	3,8	6,6	5,8	6,3	5,9	6,1	5,5	6,4	5,3
07-ago-2010	4,7	4,3	3,1	2,2	2,1	1,4	1,5	1,4	0,5	0,5	0,9	3,8	4,4	4,8	4,7	4,8	5,7	6	6,7	7,1	5,6	5,2	4,3	4,2
08-ago-2010	5,3	4,7	4	2,3	0,3	1,4	1,4	1,8	1,2	1	1,9	4,4	3,6	4,2	3,2	4,8	5,3	4,9	5,5	5,7	5,3	3,4	3,6	6
09-ago-2010	5,8	2,8	2,6	2,8	2,2	2,6	0,8	0,7	1,2	1,3	1,9	2,9	3,6	4,4	3,8	3,8	5,3	4,1	5,1	5,7	6	5,5	4,3	5
10-ago-2010	5,1	4,4	5,2	2,1	2,5	3,5	3,4	1	0,7	1	1,4	3,1	5	5,5	3,7	5,3	4,9	4,5	5,3	3	5,1	3,6	3,2	3
11-ago-2010	3	3,6	2,9	2,2	1,3	1,5	1,4	1,1	1,4	1,4	2,1	3,3	4,2	4,5	4,2	4,4	5,1	5,6	5,3	5,1	6,1	4,2	3	3,1
12-ago-2010	4,3	3,6	2,6	2,4	1,8	2,5	1,2	1,5	1,2	0,8	2	3,7	3,9	4,7	5,8	4,5	5	4,6	5	5,2	3,9	4,1	3,6	4,3
13-ago-2010	3,2	2,8	2,8	2,2	1,2	1,2	0,7	0,7	2	0,9	3,5	3,6	4,6	4,7	3,9	4,5	3,6	4,6	4,2	4,3	5,8	5,1	4	6,9
14-ago-2010	5,5	4,7	4,5	3,7	2,6	1,9	2,1	1,9	2,1	1,7	0,7	3,5	4,1	3,8	3,6	4,3	5,6	5	5,6	6,1	5,8	5	4,6	6,3
15-ago-2010	7	4,3	3	2	1,7	1,3	2,3	0,9	1	1,1	1,3	2,2	3,9	3,8	3,9	4,4	5,1	5,6	6,7	6,8	6,4	5,2	3,1	4,4
16-ago-2010	5,4	4,9	5,1	4	2,7	1,7	2,2	1,7	1,8	0,5	1	2,9	3,5	3,3	3,9	4,8	5,1	6,1	7,2	7	7,8	6,4	5,9	6,5
17-ago-2010	6,2	4,8	3,4	3,5	2,6	2,4	1,8	1,1	0,9	0,6	1	3,4	3,9	4,4	5	5,1	6,7	6,3	6,6	6,1	4,9	4,5	4	4,2
18-ago-2010	4,7	4,4	4,3	3,8	2,6	1,4	0,2	0,5	1,1	0,7	2,1	3,9	4,7	5	4	4,7	3,2	4	3,2	5,6	4	3,6	1,5	1,3
19-ago-2010	3	2,8	2,8	2,2	1,4	2,8	2,7	2,2	1,5	2,4	3,5	4,2	4	4,3	3,8	4,3	2,8	4,2	4,3	4,3	5	3,5	2,5	1,6
20-ago-2010	1,3	2,2	1,8	1,2	0,7	1	0,6	1,3	1,1	0,5	1,2	3,7	3,2	3,4	3,9	3,3	3,8	4,7	5,6	6,2	5,6	5	4,4	5,6
21-ago-2010	4,8	3,8	2,7	2,4	2,4	1,9	2	0,9	0,9	0,2	2,3	2,9	4,4	3,4	4	4,5	7	6,5	6,2	5,9	6,7	6	6,4	6,2
22-ago-2010	6,1	4,8	3,2	2,7	2,1	2,3	1,7	2,6	1,7	0,9	1,6	2,6	3,4	3,9	3,7	3,5	6,5	5,9	6,9	6,4	6,7	4,8	4,8	4,9
23-ago-2010	5	4,4	5,1	3,4	2,5	1,7	1,8	2,4	1,5	0,7	2,2	3,2	3,1	4,8	4,8	5,6	6,4	6,5	6,2	5,9	5,3	6,3	6,8	4,3
24-ago-2010	4,4	3,9	3,3	2,2	2,5	1,9	1,8	1,1	2	1	1,9	2,7	4,2	4,8	3,9	4,5	6,4	6,5	7	8,1	7	5,8	6,2	5,1
25-ago-2010	3,8	4,4	3	2,6	1,9	1,6	0,3	1,5	1,2	0,8	1,2	2,8	3,7	4	3,5	5,1	4,8	6,5	6,9	6,6	6,1	4,8	5,2	5,5
26-ago-2010	5,3	4,2	4,3	3,2	2,3	1,7	1,8	1	1,1	1,1	1,2	3	3,6	5	4,2	4,8	5,5	6,7	6,8	6,2	5,2	5	4,9	5,2
27-ago-2010	4,5	3,3	3,7	2,4	1,7	2	1,5	1,4	1,3	1,6	3,6	4,9	4,7	4,5	5,1	6,2	6,9	7,9	7,4	8,3	6,8	5,7	6,1	4,4
28-ago-2010	5,1	4,3	3,2	3,6	3,3	3,1	2,2	2,3	1	0,5	2	3,1	3,2	3,1	3,4	3	4,3	6	6	6,8	5,9	5,5	5,4	5,8
29-ago-2010	6,1	5,4	3,9	2,4	3,1	2,7	1,6	1,7	1,9	1,5	2,3	4,3	4,6	3,6	4,4	4,5	5,5	6,9	6,4	7,2	6	5,4	6	7,1
30-ago-2010	5,8	4,6	4,5	3,4	3,3	2,6	3,4	2,1	1,3	1,1	2,4	3,7	3,9	4,2	3,9	3,9	2,3	5,1	6	6,9	5,8	4,9	4,1	4,6
31-ago-2010	5,3	5,2	3,6	3,3	3,3	2	1,6	1,7	1,6	1,1	2,4	3,7	5,6	4,4	5,6	4,7	5,3	5,6	5,5	5,8	5,1	5,6	4,1	3,7
01-set-2010	3,1	3,2	3,1	3,3	3,2	3,5	2,4	2,1	1,7	1,4	1,9	4,6	4,6	4,5	5,8	4,5	4,7	4,6	6	5,5	4,4	1,6	0,6	2,4
02-set-2010	4,4	3,8	3,9	2,8	2,9	1,9	1,3	1,3	1	0,9	2,7	5,3	5,6	5	4,9	4,3	4,8	5	6,4	6,6	4,8	2,8	3,3	3,8
03-set-2010	4,7	6,2	3,9	3,1	2,2	2	1,5	1,5	1,5	1,1	3,2	4,3	4,7	4,4	3,7	2,4	3,7	5	5,4	6,2	5,9	4,6	3,9	5,9
04-set-2010	5,8	4	3,4	3	4,2	3,2	2,4	1,9	1,2	0,9	2,1	4,1	5,5	4,4	3,8	4,2	6,4	5,3	5,7	6,1	6	4,9	5	5,6
05-set-2010	4,7	3,8	3,5	1,7	2,7	2,2	2	1,8	1,1	1	2,1	3,3	3,3	3	3,4	2,6	5,5	5,3	6,7	5,9	6,3	4,9	5,8	6,1
06-set-2010	7,4	5,4	4,5	3,6	3,6	2,4	1,3	1,4	1	1	2,6	4,2	3,9	3,3	3,7	3,5	5,9	5,7	7	7	6,6	5,8	5,8	7,7
07-set-2010	6	5,2	3,3	3	2,6	1,6	1,6	1,7	0,9	1,9	3,4	4,2	4,8	4	4	3,8	6	5,5	7,1	7,6	5,6	5	5,1	6,3
08-set-2010	5,7	3,6	5,2	2,9	2,5	1	0,4	1,4	0,7	1,2	1,6	3,5	3,6	6,3	5,2	4	6,7	6,1	5,9	7,4	6,9	7,5	6,4	5
09-set-2010	5,1	5,3	3	2,1	2,8	2,5	3,3	1,2	0,3	1,3	3,6	4,9	6,1	5,5	6,4	6,8	6,7	6,4	6,9	7,5	7,3	6,3	7,1	6,1
10-set-2010	4,3	2,5	3,9	3,6	3,8	3,4	3,2	2	1,7	1,4	4,3	4,9	4,8	4,7	5,5	5,1	6,2	6,7	6,4	6,3	5,4	5,1	4,3	4,5
11-set-2010	5,9	5,2	3,9	3,2	2,6	2,4	2,1	0,7	0,9	2,1	4,4	5,8	6,1	5,5	5	4,7	4,2	4,3	4,5	5,4	5,3	3,7	2,6	2,9
12-set-2010	6	5,9	4,3	3,8	2,2	2,3	1,8	1,2	1,3	1,1	2,5	3,6	3,9	4,1	3,5	4,1	4	5,3	6,4	5,8	4,8	4,3	4,8	6,1
13-set-2010	5,6	4	3,6	3,7	2,8	3,3	2,1	1,4	1,8	2,9	3,1	4,6	5,2	5,7	4,4	4,1	5,9	6,5	6,4	6,2	6	4,8	5,1	6,6
14-set-2010	6,3	4,1	3	3,2	3,6	3	2,9	1,7	0,9	0,9	3,1	4,5	3,8	4,4	5,9	6,9	6,5	6,5	6,9	5,6	5,7	3,8	3,9	5,9
15-set-2010	6,4	6,3	4	2,8	2,1	1,3	0,8	0,9	1,2	1,5	2,4	3,7	4,3	3,4	3,1	3,9	3,1	5,7	6,8	6,4	5,1	5,7	5,8	6,2
16-set-2010	6	5,4	5,4	4	3,3	3,3	2,4	1,1	1,2	1,2	2,1	3,1	4,2	3,6	2,3	5,2	5,4	6,6	6,6	6,3	6,3	5,8	6,7	7,3
17-set-2010	5,1	4,4	4,3	3,3	3,3	2,6	1,6	1	1,8	0,4	3,2	4,2	4,3	4,2	4	5,3	6,4	7,6	6,9	7	6,3	5,1	6,5	7,4
18-set-2010	5,6	4,5	4,4	3,8	3,2	2,7	3,3	2,3	1,3	1,1	3,3	3,3	4,1	4,8	5,3	5,8	6,5	6,8	7	6,5	5,3	5	5,5	6,8
19-set-2010	4,9	3,7	3,4	3,2	3	2,7	3,3	2,6	1,8	1,1	3,8	5	4,3	4,7	5,1	4,9	5,5	7	6,8	7	6	4,7	6,1	6,3
20-set-2010	6,3	3,9	4,5	4	3,1	2,5	4,2	2,5	2,9	1,6	3	5,3	4,8	4,9	4,9	4,7	6,1	5,4	7,1	6,3	5,2	4,8	4,3	5,6
21-set-2010	6,2	5,7	4,5	2,8	2,6	2,5	2,4	1,8	1,5	1,7	3,3	3,6	3,7	4,8	3,9	5,4	6,4	6,4	6,4	6,3	6	5,5	5,8	6,7
22-set-2010	4,5	4,4	4,4	4,8	4,3	3,1	2,6	2,8	2	2,3	4,2	5,3	4,6	5,5	4,6	5,7	6,8	5,9	6,9	6,6	6	6,3	7,2	8,8
23-set-2010	7,3	5,7	5,3	4,9	3,3	3,2	2,8	1,7	1,7	2,1	3,6	3,9	3,8	4	5,5	6	6	7,5	7,6	7,8	7,5	6,3	7,5	7,4
24-set-2010	6,7	6,2	4,5	3,1	1,9	2,5	3	1,9	1,6	1,4	2,2	4,5	4,1	3,6	5,6	6	7,6	7,6	7,3	6,6	7,3	7,7	7,9	7,5
25-set-2010	6,6	5,4	3,5	4,4	2,3	2,3	3,3	1,7	1,6	2,3	4,2	4,9	4,9	6	6,3	5,1	7,1	6,9	6,8	7,4	7	6,2	6,7	7,5
26-set-2010	6,3	4,5	4,8	4,5	3,6	4,2	2,7	1,4	1,4	1,7	3,9	4,8	5	4,4	4,8	5,8	6,7	7	7	7,2	7	6,1	7,3	7,7
27-set-2010	7,5	6	4,7	5,4	4,5	3,7	2,3	2,2	1,7	2,6	4	4,7	4,9	4,4	5,4	6,2	5,6	6,6	6,4	5	5,9	5,3	6,8	7,9
28-set-2010	6,3	6	5,4	5,2	4,2	3,3	3,1	3,1	1,6	2,6	3,4	5,7	6,1	6,4	6,9	6,9	7,8	7,6	7,7	8	5,4	4,7	5,2	5,8
29-set-2010	6,8	5,8	6,2	5,7	3,5	3,3	2,8	2,6	1,7	1,4	4,1	4,9	5,3	4,7	5,4	5,2	6,1	7,4	6,9	6,5	6,6	5,4	5	4,9
30-set-2010	5,6	6	6,5	4,3	4,6	2	2,6	1,4	1	1,3	4,8	5,1	5,6	6	6,4	6,4	6,8	6,6	7,8	6,8	6,1	6,3	6,1	6,5
01-out-2010	6,6	5,3	5	3,9	3,7	2,5	2,1	2,3	0,7	0,9	2,5	4,3	5,7	6,7	6,2	6,1	6,3	6,3	6,2	6	5,7	4,1	3,7	3,7
02-out-2010	4,2	4,7	4,4	3,8	4,8	4,6	2,9	1,2	1,2	1,1	3,2	3,4	3,8	3,9	4,6	4,6	5	5,8	6,1	5,2	5,1	4,4	3,1	3,5
03-out-2010	3,5	4,1	3,7	1,6	2,3	2,9	1,9	0,8	0,9	0,9	2,6	3,4	3,3	4,2	3,4	4,9	5	6,2	6,4	6,3	5,8	3,9	2,9	3,8
04-out-2010	4,7	5,4	4,8	4,6	4,1	3,1	3,2	2,4	2,5	2,9	4,4	5,4	4,1	4,6	4,7	5,6	5,7	5,8	6,1	5,9	4,9	3,4	3,7	5,4
05-out-2010	6,6	8	6,1	6	6,5	5,6	4	3,4	2,2	2,5	4,2	4,1	4,4	3,4	2,4	2,6	5,4	4,3	6,2	6,7	4,6	4,6	4,5	5,4
06-out-2010	5,8	6,4	7,1	6,1	5,3	4,7	4,2	5,4	5,3	3,9	5,1	4,8	4,7	3,6	2,3	5,3	5,1	6,1	6,3	6	5	3,7	4,8	4,4
07-out-2010	4,7	5,3	5,7	5,2	3,4	2,9	3,1	2,1	1,1	1,7	3,9	5,1	5,1	3,8	5,6	4,8	4,6	6,3	6,2	6	5,9	5,6	6,6	5,7
08-out-2010	7,1	6,9	6,8	7,1	4	3,2	1,5	1,2	0,4	0,4	2,1	4,4	4,2	5,4	6,8	4,8	4,8	6,1	6,6	6,6	4,3	3,5	4,4	4,1
09-out-2010	3,3	4,3	5,3	3,8	2,1	2	2,8	3,1	2,6	1,9	4,8	5,3	5,2	6,6	7,2	6,3	5,9	6,3	5,6	5,5	4,9	4,1	3,6	4,5
10-out-2010	4,6	5	4,6	5	4,1	4,9	3,5	2	2,5	3,2	4,2	6,1	7	6,8	5,8	5,3	5,7	5,5	6,5	6,3	5,5	4,8	4,7	5,2
11-out-2010	5	4,9	4,3	4,8	3,8	2,7	2,8	1,8	1,1	1,4	4,4	3,4	4,2	5	3,7	5,2	4,6	5,4	6	5,7	5,1	3,4	4,4	5,1
12-out-2010	5,3	5,4	5,3	4	3,1	2,9	1,8	2,9	0,5	0,7	3	3,9	4,2	4,1	5,2	5,5	5,5	6,2	6,3	5,9	5,3	4,7	4,8	5,7
13-out-2010	5,4	4,7	3,4	2,2	1,1	2,1	2,8	2,1	1,3	1,8	4,4	4,4	4,1	4	3,8	6,3	6,6	6	6,4	7,1	7,2	6,4	6,9	7,7
14-out-2010	5,4	6	5,3	4,9	4,1	3,2	1,3	1,7	1,4	1,8	3,8	3,9	4,4	4,2	5	4,7	4,6	5,8	6,1	4,6	5,2	4	5,2	5,7
15-out-2010	5,3	5,3	4,4	3,8	3,9	3,2	3,7	3,1	1,8	2,7	4,5	5,5	4,5	4,5	4,8	5,5	6,7	6,5	7	7	6,2	5,8	6,4	5,6
16-out-2010	5,3	4,8	3,4	2,3	2,2	2,2	3,2	2,1	1,8	1,6	2,8	4,6	4,9	5,4	4,4	6,3	5,8	6,8	6,4	6,3	4,7	4,2	4,7	6
17-out-2010	6,9	4,5	4	3,2	2,9	2,7	2,1	1,4	1,4	1,7	4,3	5,4	5	3,8	6,2	6	6	6,8	6,9	7,6	5,6	3,7	5,6	6,4
18-out-2010	6	6,1	5,1	3,4	2,6	2	2,2	1,4	0,7	0,8	3,3	2,9	3,5	5,1	5,5	6,3	5,9	6,2	6,6	6,6	6	4,4	5,3	5,2
19-out-2010	5,7	6,1	5,7	4,3	4,3	2,4	2,3	2,1	3,2	3,8	5,8	4,9	5,7	6,2	5,8	5,6	5,7	5,5	5,8	5,8	5,9	4,1	3,3	3,8
20-out-2010	3,1	4,4	3,6	3	2,1	2,6	1,8	1,1	1,4	1,1	2,8	3,6	3,5	4,8	4,6	4,7	4,9	4,3	4,4	5,2	3,7	2,9	1,7	2,1
21-out-2010	2,2	2,3	2	1,9	2,3	1,6	1	2,1	1	0,8	2,1	4,2	4,2	4	3,6	3,6	5	3,4	6	5,2	5,3	5,2	4,5	4
22-out-2010	3,6	4,3	4,5	5,1	3,8	3,3	3,3	3,1	2,7	2,5	3,6	5,1	3,7	5,2	4,7	5	5	5,6	6,1	5,9	5	3,3	3,7	3,6
23-out-2010	3,9	4,2	4,2	3,2	3,3	3,9	1,4	1,1	1,8	1,5	1,8	1,2	2,9	3,4	4,2	4,8	4,5	4	3,6	3,5	2,4	1,3	1,5	0,7
24-out-2010	1,2	1,7	0,4	1,5	1,9	1	1,2	1,6	1,9	2,2	2,4	4,1	4,3	4,4	4,3	4,5	4,2	3,9	3,5	3,8	4,5	3,3	4,3	3,9
25-out-2010	4,7	4	4,6	4,8	4,1	1,7	1,2	1,2	2,1	3,3	4,9	4,2	4,5	5,2	5	5,5	5,5	5,7	5,6	6,1	5,5	5,2	4,9	5,1
26-out-2010	4,5	5,2	4,8	4,9	2,7	2,4	1,3	1,5	0,8	0,8	3,8	5,7	5,4	5,8	5,9	5,4	5,6	5,5	5,7	5,4	4,7	4,4	3,8	4
27-out-2010	3,3	3,3	3,2	2,4	3,6	2,6	1,8	2,1	1,2	1,4	2,6	3,1	4,6	6	5,7	5,9	5,3	6,4	5,1	5,9	4,8	3,4	3,3	2,9
28-out-2010	3,4	2,9	3,3	3,5	3,5	2,8	3	3,1	3,4	4,1	5,8	5,8	5,9	6	5,3	5	4,8	5,5	5,8	5,5	5,2	3,8	4,3	3,7
29-out-2010	3,8	4	3,5	3,5	4,5	3,6	1,9	1	1,4	2,1	3	4,6	5,1	5,9	5,3	6,6	5,8	5,4	5,4	5,1	5,3	3,5	3,8	3,8
30-out-2010	4,3	4	5,3	3,4	3	2,8	2	1,7	1,6	1,4	4,2	5,4	5	5,5	7,8	6,6	7	5,9	6,2	6,2	6,8	5,6	4,7	5,9
31-out-2010	5,6	3,5	4,5	3,4	3,7	3,3	3	1,9	2,2	3,1	5	6,5	6,5	6,9	6,4	6,8	7,5	6,5	6,7	6,4	7	4,8	5	5,4
01-nov-2010	5,8	6,7	5,4	4,9	4,1	2,6	1,8	2,5	1,9	1,2	4,2	5,4	5,4	4,1	4,2	4,6	6,8	7,3	7,1	6,2	5,1	4	4	5,4
02-nov-2010	6,4	5,8	5,4	5,2	4,9	4,2	1,9	0,9	2,2	2,5	3,8	5,1	4,4	3,1	4,2	5,5	5,2	6,1	6,8	7,1	6,7	3,8	5	5,2
03-nov-2010	5,9	4,6	4,9	5,2	4,6	3,8	3,1	2,8	2,2	1,8	4,2	5,2	3,3	3,2	5,4	5,3	6,7	7,5	6,9	6,9	5,9	5	5,1	5,1
04-nov-2010	5,4	5,1	5,4	3,5	2,7	2,5	2,6	1,6	1,7	2	3,8	5,4	6,5	4,4	5,9	4,7	6	6	6,4	7,1	5,4	4,1	4,7	7
05-nov-2010	7,9	6,9	6	4,7	3,4	3,4	2,9	2,6	3,7	4,3	4,9	4,7	6,5	4,8	4,7	4,7	5,3	6,5	5,7	5,8	5,2	4,3	4,4	4,4
06-nov-2010	5,5	6,4	4,8	3,9	2,9	1,8	2	1,9	1,1	1,6	2,9	3,9	3,1	4	5	4,6	5,1	4,6	5,6	6	5,4	3,5	4,7	5,4
07-nov-2010	4,9	6	5,8	5,2	4,1	3,3	2,7	2,1	1,1	1	5	4,3	5,1	5,6	6,2	7,4	6,8	6,8	7,5	7,2	5,9	4,5	5,3	5,6
08-nov-2010	5,4	4,2	5	5,5	4,7	3,2	1,8	1,7	1,8	1,7	4,6	5,2	5,7	5,7	6,7	7,6	7	7	8,5	8,1	6,9	5,7	6,6	6
09-nov-2010	4,8	4	3,3	2,8	2,2	1,9	2,8	1,5	2,6	1,7	3,6	4,8	5,1	5	4	5,2	4,1	6,7	5,3	5,4	4,8	4,1	5	7,9
10-nov-2010	5,1	3,8	2,8	1,7	1,3	1,6	1,6	1,3	1	0,7	3,1	2,9	3	3,6	4,6	4,6	4,5	6,1	6,1	7	5,8	3,4	5,5	6,3
11-nov-2010	6,7	6,6	6,1	3,7	3,8	2,9	2,6	2	1,5	1,6	5,4	5,3	7,3	7,6	7,2	7,3	7,1	7,2	7,2	6,7	6,4	5,3	5	6,2
12-nov-2010	6,1	5,9	6,2	3,5	4,6	2,7	2,1	1,8	1	2,1	4,7	4,3	4,7	4,6	6,4	4,9	5,8	6,3	6,3	6,6	6,5	5,4	5,8	7,3
13-nov-2010	6,6	6,8	5,9	4	3,7	3,9	3,4	2,5	2,2	3,4	4,4	4	5,2	4,2	3,9	5,4	6,3	7	6,8	5,2	4,9	3,7	4,4	5,8
14-nov-2010	6,3	5,9	4,6	5,7	5,5	3,6	2,8	1,6	1,1	2,3	4,8	5,4	4,9	5,9	6	4,7	5,5	5,3	5,6	5,5	4,6	3,7	4,1	5,1
15-nov-2010	5,8	6,1	5,5	4,2	4,5	4,7	3,8	3,3	3	3,1	4,8	5,1	5,1	4,6	2,7	4,5	4,5	5,9	6,8	5,7	5,8	5,1	6,1	6,1
16-nov-2010	6,1	6,8	4,3	4,3	3,6	2,9	2,3	2,1	1,7	2,2	3,8	4,7	3,9	4,8	5,5	5,8	5,8	5,8	6	5,6	5,7	4,5	5,4	4,9
17-nov-2010	6,1	5,3	4,8	4	3	2,8	1,4	1,4	1,1	1,5	4,3	4,5	5,1	5,4	5,3	5,7	5	5,2	6,5	6	6,1	6,6	5,9	6,3
18-nov-2010	6,6	5,1	4,1	3,4	3	2,4	1,8	0,8	0,9	1,5	4	4,3	4,1	6	5,6	6	5,3	5,3	5,6	5,7	5,5	3,6	4,1	4
19-nov-2010	4,3	5,2	5,4	5,3	3,6	2,5	2,5	1,7	1	2,5	5,5	5,1	5,3	7,2	5,8	6,4	6,2	6,4	5,6	5,7	5,4	3,9	4,4	5,7
20-nov-2010	6,2	6,4	6,5	6,2	4,7	4,3	2,8	2,8	2	1,7	4,2	5	3,7	5,2	5,4	5,1	6	6,9	6,8	6,9	6,3	4,7	6	5,3
21-nov-2010	5,3	5,8	5,2	4,6	3,8	2,6	1,9	0,7	1,5	2,1	3,7	5,3	5	6,1	7,2	6,6	6,2	6,4	6,4	5,8	5,6	5	4,4	4,7
22-nov-2010	5	4,7	5	2,6	3,1	3,2	2,6	2,7	1,9	2,4	4,4	5,4	4,9	4,6	5,6	5,3	5,9	6,8	6,6	6,6	6	4,6	5,2	5,1
23-nov-2010	5,2	6,4	5,9	4,3	4	4,2	3,1	1,7	2,1	3,1	5,2	4,9	4,5	6,1	5,8	5,8	6,4	6,9	6,7	6,7	5,9	5,1	5,2	5,2
24-nov-2010	5,8	4,6	4,9	4,2	2,7	2,6	2,3	1,6	1,2	1,1	4,3	5,2	4,9	8	6,5	6,8	5,4	6,3	6,3	5,3	5,4	4,3	3,7	4,4
25-nov-2010	2,7	3,3	3,8	4,2	4	2,2	1,9	2,3	2,6	2,8	6,2	7,5	6,9	7,3	6,9	6,8	7,4	6,4	6,3	6	5	4,3	4,9	5,5
26-nov-2010	4,8	6,5	5,4	3,7	3,3	2,8	3,2	2,4	2,6	2,1	5,5	5,5	5,3	6	4,8	5,4	6,6	6,3	7,1	6,9	6,2	4,4	4,9	6,3
27-nov-2010	6,1	5	5,3	4,4	4,1	3,3	2,4	2,3	2	2,7	4,4	5,3	5	7,3	5,8	6	6,1	5,5	6,2	6,4	5,4	4,6	4,7	5,9
28-nov-2010	6,3	5,5	5,9	5,1	4,6	2,3	2,5	1,7	1,7	2,6	3,7	6,5	7,1	7,2	7,1	5,7	5,7	6	6,6	6	5,4	4,7	4,2	5,1
29-nov-2010	5,2	4,7	4,1	4,3	2,1	1,7	1,3	1,4	1,8	2,4	5,3	4,8	7,1	6,5	6,3	5,8	6,2	6,3	6,4	6,1	6	5,4	4,4	5,8
30-nov-2010	6,8	6,8	5,2	5,1	4,2	3,3	2,7	2,3	2,4	3,1	4,8	5,3	7,9	5,6	6,8	7,3	7,7	8	7,9	7,3	6,5	7,2	7,1	7,3
01-dez-2010	6,2	6	7,6	5,3	4,4	1,9	1,7	1,2	0,9	0,7	4,3	4,5	6,1	5	5,7	6,8	6,9	7,5	8,2	7,7	6,8	6	5,8	6,2
02-dez-2010	6,4	5,4	4,6	4	3,7	3,1	1,8	1,6	0,3	0,7	2	3,4	4,7	3,8	5,7	4,8	6,7	6,1	6,1	5,2	5,5	4	4,4	6,1
03-dez-2010	6,3	4,8	3,8	3,6	3,3	2,8	2,6	2,3	1,3	1,6	3,4	4,8	4,4	4	3,5	5,4	6,9	6,9	7,9	7,7	6,7	6,4	5,7	6,4
04-dez-2010	5,7	6,7	5,5	5,2	4	4,1	3	3	2,1	2,3	4,1	4,1	4,1	4,6	4,9	6,7	6,6	6,6	7,1	6,9	4,8	4,5	5,1	5,1
05-dez-2010	5,2	4,4	5,4	4,5	4	2,5	2,2	2	1,1	1,5	3,9	4,4	5,6	5,7	7,1	7,1	6,1	6	6,5	6,4	5,8	4,8	4,7	4,8
06-dez-2010	4,6	4,9	4,7	4,6	4,2	2,3	1,1	1	0,9	0,8	3,3	5,4	5,5	5,7	5,6	5	5,4	6,5	6,5	5,8	5,8	4,4	5,1	4,2
